ID,Is_Product_Details_viewed,Session_Activity_Count,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Cart_Viewed,No_Checkout_Confirmed,No_Checkout_Initiated,No_Cart_Items_Viewed,No_Customer_Login,No_Page_Viewed,Customer_Segment_Type,Cart_Abandoned,Checkout_Conversion_Rate,Browsing_Intensity
Session_ID_2551,0,7,2.0,0,1.0,0,1,1,0,2,0,1,0.0,0.25
Session_ID_2552,0,8,2.0,0,2.0,0,2,0,0,2,0,1,0.0,0.2222222222222222
Session_ID_2553,1,16,1.0,0,0.0,1,1,2,1,2,0,0,0.5,0.11764705882352941
Session_ID_2554,1,11,7.0,0,0.0,0,1,2,0,1,1,1,0.0,0.08333333333333333
Session_ID_2555,1,21,0.0,0,7.0,0,0,1,0,4,0,1,0.0,0.18181818181818182
Session_ID_2556,0,7,1.0,0,0.0,0,0,1,0,5,0,1,0.0,0.625
Session_ID_2557,0,10,4.0,0,1.0,11,2,1,0,1,1,0,3.6666666666666665,0.09090909090909091
Session_ID_2558,1,14,5.0,0,1.0,1,2,1,1,2,1,0,0.3333333333333333,0.13333333333333333
Session_ID_2559,0,15,3.0,0,0.0,0,1,5,1,4,1,1,0.0,0.25
Session_ID_2560,0,4,1.0,0,1.0,0,0,2,0,0,0,1,0.0,0.0
Session_ID_2561,1,42,8.0,6,18.0,1,2,1,0,6,2,0,0.3333333333333333,0.13953488372093023
Session_ID_2562,0,12,2.0,0,2.0,0,2,5,0,0,0,1,0.0,0.0
Session_ID_2563,0,5,1.0,0,1.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_2564,0,4,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.4
Session_ID_2565,0,12,0.0,0,2.0,0,1,9,0,0,0,1,0.0,0.0
Session_ID_2566,0,13,7.0,0,2.0,0,1,2,0,1,1,1,0.0,0.07142857142857142
Session_ID_2567,0,7,0.0,0,1.0,0,2,4,0,0,0,1,0.0,0.0
Session_ID_2568,1,7,2.0,2,0.0,0,0,1,0,1,2,1,0.0,0.125
Session_ID_2569,0,6,1.0,0,1.0,0,0,2,0,1,0,1,0.0,0.14285714285714285
Session_ID_2570,0,5,1.0,0,2.0,0,0,1,0,1,0,1,0.0,0.16666666666666666
Session_ID_2571,0,10,4.0,0,2.0,0,0,2,0,0,1,1,0.0,0.0
Session_ID_2572,0,7,0.0,0,0.0,1,4,2,0,0,0,0,0.2,0.0
Session_ID_2573,0,65,3.0,0,1.0,0,0,14,0,27,1,1,0.0,0.4090909090909091
Session_ID_2574,0,11,0.0,0,1.0,1,2,2,0,0,0,0,0.3333333333333333,0.0
Session_ID_2575,0,6,1.0,0,0.0,1,2,1,0,0,0,0,0.3333333333333333,0.0
Session_ID_2576,0,3,1.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2577,1,3,0.0,0,1.0,0,0,0,0,1,0,1,0.0,0.25
Session_ID_2578,1,3,1.0,0,0.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_2579,0,12,6.0,0,1.0,0,1,1,1,2,1,1,0.0,0.15384615384615385
Session_ID_2580,0,6,1.0,0,1.0,0,1,0,1,2,0,1,0.0,0.2857142857142857
Session_ID_2581,1,3,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.25
Session_ID_2582,0,100,16.0,0,2.0,0,2,60,0,1,1,1,0.0,0.009900990099009901
Session_ID_2583,0,14,2.0,0,0.0,1,1,4,0,0,0,0,0.5,0.0
Session_ID_2584,0,13,7.0,0,1.0,0,0,2,0,1,1,1,0.0,0.07142857142857142
Session_ID_2585,1,2,1.0,0,0.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2586,1,5,1.0,1,0.0,0,1,0,0,1,0,1,0.0,0.16666666666666666
Session_ID_2587,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_2588,1,10,0.0,7,1.0,0,0,0,0,2,2,1,0.0,0.18181818181818182
Session_ID_2589,0,19,13.0,0,1.0,0,2,1,0,2,1,1,0.0,0.1
Session_ID_2590,1,4,1.0,0,0.0,0,0,0,0,3,0,1,0.0,0.6
Session_ID_2591,0,2,0.0,0,0.0,0,1,0,0,1,0,1,0.0,0.3333333333333333
Session_ID_2592,1,4,1.0,1,0.0,0,0,0,0,1,0,1,0.0,0.2
Session_ID_2593,0,5,1.0,0,0.0,1,1,2,0,0,0,0,0.5,0.0
Session_ID_2594,1,28,5.0,10,12.0,0,0,0,0,1,2,1,0.0,0.034482758620689655
Session_ID_2595,0,4,1.0,0,0.0,0,1,0,1,1,0,1,0.0,0.2
Session_ID_2596,0,29,1.0,0,4.0,0,0,16,0,0,0,1,0.0,0.0
Session_ID_2597,0,9,0.0,0,0.0,0,1,1,0,4,0,1,0.0,0.4
Session_ID_2598,1,21,1.0,0,3.0,0,1,7,0,0,0,1,0.0,0.0
Session_ID_2599,0,7,1.0,0,4.0,0,0,1,0,1,0,1,0.0,0.125
Session_ID_2600,1,11,4.0,0,1.0,0,0,2,0,2,1,1,0.0,0.16666666666666666
Session_ID_2601,0,8,0.0,0,1.0,0,1,1,0,2,0,1,0.0,0.2222222222222222
Session_ID_2602,0,16,6.0,0,1.0,0,4,3,0,0,1,1,0.0,0.0
Session_ID_2603,0,8,0.0,0,1.0,0,2,2,0,1,0,1,0.0,0.1111111111111111
Session_ID_2604,0,8,1.0,0,2.0,0,2,0,0,3,0,1,0.0,0.3333333333333333
Session_ID_2605,0,24,3.0,1,5.0,1,4,1,1,6,1,0,0.2,0.24
Session_ID_2606,0,8,0.0,0,1.0,1,2,4,0,0,0,0,0.3333333333333333,0.0
Session_ID_2607,0,24,5.0,10,3.0,0,1,2,0,2,2,1,0.0,0.08
Session_ID_2608,0,7,1.0,0,1.0,0,2,0,1,2,0,1,0.0,0.25
Session_ID_2609,1,6,1.0,0,0.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_2610,0,39,3.0,0,2.0,0,6,25,0,3,1,1,0.0,0.075
Session_ID_2611,0,12,6.0,0,0.0,1,1,1,1,2,1,0,0.5,0.15384615384615385
Session_ID_2612,1,2,1.0,0,0.0,0,0,0,0,1,0,1,0.0,0.3333333333333333
Session_ID_2613,0,16,4.0,1,1.0,1,1,0,1,4,1,0,0.5,0.23529411764705882
Session_ID_2614,1,5,2.0,0,1.0,0,0,1,0,1,0,1,0.0,0.16666666666666666
Session_ID_2615,0,54,2.0,0,10.0,7,10,23,0,1,0,0,0.6363636363636364,0.01818181818181818
Session_ID_2616,0,6,2.0,0,0.0,0,1,2,0,1,0,1,0.0,0.14285714285714285
Session_ID_2617,0,32,6.0,3,5.0,1,6,2,0,8,2,0,0.14285714285714285,0.24242424242424243
Session_ID_2618,0,14,0.0,0,1.0,2,3,1,0,6,0,0,0.5,0.4
Session_ID_2619,1,3,12.0,5,8.0,0,1,2,1,11,2,1,0.0,2.75
Session_ID_2620,0,9,1.0,0,1.0,1,2,2,0,1,0,0,0.3333333333333333,0.1
Session_ID_2621,0,12,4.0,0,2.0,0,0,4,0,0,1,1,0.0,0.0
Session_ID_2622,0,13,2.0,0,2.0,0,4,0,2,3,0,1,0.0,0.21428571428571427
Session_ID_2623,0,10,2.0,0,1.0,1,1,1,1,3,0,0,0.5,0.2727272727272727
Session_ID_2624,0,68,28.0,18,5.0,1,1,2,1,7,2,0,0.5,0.10144927536231885
Session_ID_2625,0,2,0.0,0,1.0,0,0,0,0,1,0,1,0.0,0.3333333333333333
Session_ID_2626,0,19,0.0,0,0.0,1,3,2,1,12,0,0,0.25,0.6
Session_ID_2627,0,21,10.0,0,2.0,0,0,6,0,0,1,1,0.0,0.0
Session_ID_2628,0,17,8.0,0,2.0,0,1,5,0,0,1,1,0.0,0.0
Session_ID_2629,0,15,5.0,0,1.0,1,1,2,1,4,1,0,0.5,0.25
Session_ID_2630,0,4,0.0,0,1.0,0,1,1,0,1,0,1,0.0,0.2
Session_ID_2631,1,18,4.0,4,4.0,0,0,0,0,3,2,1,0.0,0.15789473684210525
Session_ID_2632,0,7,0.0,0,1.0,1,3,0,0,2,0,0,0.25,0.25
Session_ID_2633,0,8,1.0,0,0.0,1,1,1,1,2,0,0,0.5,0.2222222222222222
Session_ID_2634,0,7,1.0,0,3.0,0,1,0,0,2,0,1,0.0,0.25
Session_ID_2635,0,7,2.0,1,0.0,0,1,1,1,1,0,1,0.0,0.125
Session_ID_2636,0,13,0.0,0,4.0,1,4,2,0,2,0,0,0.2,0.14285714285714285
Session_ID_2637,0,4,1.0,0,1.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_2638,0,11,3.0,0,1.0,1,1,5,0,0,1,0,0.5,0.0
Session_ID_2639,0,2,0.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2640,0,16,2.0,0,6.0,0,1,2,0,4,0,1,0.0,0.23529411764705882
Session_ID_2641,0,11,2.0,0,4.0,0,2,0,0,3,0,1,0.0,0.25
Session_ID_2642,1,3,1.0,0,0.0,0,0,0,0,1,0,1,0.0,0.25
Session_ID_2643,1,5,1.0,0,1.0,0,0,1,0,2,0,1,0.0,0.3333333333333333
Session_ID_2644,1,5,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.16666666666666666
Session_ID_2645,0,10,1.0,0,0.0,0,3,0,1,5,0,1,0.0,0.45454545454545453
Session_ID_2646,0,7,3.0,0,0.0,0,1,1,0,2,1,1,0.0,0.25
Session_ID_2647,1,3,1.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2648,0,40,13.0,12,3.0,0,1,1,0,7,2,1,0.0,0.17073170731707318
Session_ID_2649,0,8,2.0,0,0.0,1,1,1,1,1,0,0,0.5,0.1111111111111111
Session_ID_2650,0,3,0.0,0,1.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_2651,0,34,26.0,3,2.0,0,0,1,0,2,2,1,0.0,0.05714285714285714
Session_ID_2652,0,9,2.0,1,3.0,0,1,0,0,2,0,1,0.0,0.2
Session_ID_2653,1,8,2.0,0,0.0,0,1,3,0,0,0,1,0.0,0.0
Session_ID_2654,0,7,0.0,0,1.0,0,1,1,0,3,0,1,0.0,0.375
Session_ID_2655,0,6,1.0,0,1.0,0,0,2,0,1,0,1,0.0,0.14285714285714285
Session_ID_2656,0,7,1.0,0,1.0,0,1,1,0,3,0,1,0.0,0.375
Session_ID_2657,0,12,6.0,0,0.0,1,1,0,1,3,1,1,0.5,0.23076923076923078
Session_ID_2658,0,10,4.0,0,0.0,0,3,1,1,1,1,1,0.0,0.09090909090909091
Session_ID_2659,1,6,1.0,2,0.0,0,0,1,0,1,0,1,0.0,0.14285714285714285
Session_ID_2660,1,6,4.0,0,0.0,0,0,2,0,0,1,1,0.0,0.0
Session_ID_2661,0,8,0.0,0,1.0,0,0,1,0,2,0,1,0.0,0.2222222222222222
Session_ID_2662,0,6,0.0,0,0.0,0,1,1,0,2,0,1,0.0,0.2857142857142857
Session_ID_2663,0,3,1.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2664,1,23,7.0,3,5.0,0,0,1,0,6,2,1,0.0,0.25
Session_ID_2665,1,39,11.0,6,0.0,0,2,4,1,6,2,1,0.0,0.15
Session_ID_2666,0,8,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2222222222222222
Session_ID_2667,1,11,2.0,0,0.0,0,0,1,0,4,0,1,0.0,0.3333333333333333
Session_ID_2668,0,6,1.0,0,0.0,0,1,0,0,4,0,1,0.0,0.5714285714285714
Session_ID_2669,0,8,2.0,0,2.0,0,1,2,0,1,0,1,0.0,0.1111111111111111
Session_ID_2670,1,9,6.0,0,0.0,0,0,1,0,2,1,1,0.0,0.2
Session_ID_2671,1,13,6.0,0,1.0,0,0,4,0,1,1,1,0.0,0.07142857142857142
Session_ID_2672,0,7,1.0,0,1.0,0,1,1,0,3,0,1,0.0,0.375
Session_ID_2673,0,19,5.0,3,2.0,0,3,1,1,1,2,1,0.0,0.05
Session_ID_2674,1,4,1.0,1,0.0,0,0,1,0,1,0,1,0.0,0.2
Session_ID_2675,0,21,8.0,1,3.0,1,1,1,1,3,1,0,0.5,0.13636363636363635
Session_ID_2676,0,2,0.0,0,1.0,0,0,0,0,1,0,1,0.0,0.3333333333333333
Session_ID_2677,0,5,0.0,0,1.0,0,2,2,0,0,0,1,0.0,0.0
Session_ID_2678,0,10,5.0,0,0.0,0,1,1,0,3,1,1,0.0,0.2727272727272727
Session_ID_2679,0,13,0.0,0,2.0,0,1,1,0,3,0,1,0.0,0.21428571428571427
Session_ID_2680,0,8,3.0,0,0.0,0,1,1,0,2,1,1,0.0,0.2222222222222222
Session_ID_2681,0,10,5.0,0,2.0,0,0,1,0,1,1,1,0.0,0.09090909090909091
Session_ID_2682,0,9,0.0,0,3.0,0,0,6,0,0,0,1,0.0,0.0
Session_ID_2683,0,6,1.0,0,2.0,0,1,1,0,1,0,1,0.0,0.14285714285714285
Session_ID_2684,0,15,11.0,0,0.0,0,1,1,0,2,1,1,0.0,0.125
Session_ID_2685,0,21,9.0,3,2.0,0,1,4,1,1,2,1,0.0,0.045454545454545456
Session_ID_2686,1,9,1.0,2,4.0,0,0,0,0,1,0,1,0.0,0.1
Session_ID_2687,0,13,5.0,0,1.0,0,2,1,0,3,1,1,0.0,0.21428571428571427
Session_ID_2688,0,13,0.0,0,3.0,0,0,2,0,1,0,1,0.0,0.07142857142857142
Session_ID_2689,1,35,5.0,4,7.0,0,1,3,0,14,2,1,0.0,0.3888888888888889
Session_ID_2690,0,18,8.0,2,0.0,1,1,1,1,4,2,0,0.5,0.21052631578947367
Session_ID_2691,0,17,9.0,1,1.0,0,1,2,1,2,1,1,0.0,0.1111111111111111
Session_ID_2692,1,14,3.0,0,0.0,0,2,2,1,3,1,1,0.0,0.2
Session_ID_2693,0,13,2.0,0,1.0,0,2,4,0,4,0,1,0.0,0.2857142857142857
Session_ID_2694,1,5,1.0,0,1.0,0,1,2,0,0,0,1,0.0,0.0
Session_ID_2695,0,25,12.0,4,2.0,0,1,1,1,2,2,1,0.0,0.07692307692307693
Session_ID_2696,0,11,0.0,0,0.0,0,1,1,0,2,0,1,0.0,0.16666666666666666
Session_ID_2697,0,12,7.0,0,1.0,0,1,1,0,2,1,1,0.0,0.15384615384615385
Session_ID_2698,1,7,2.0,0,0.0,0,1,0,0,2,0,1,0.0,0.25
Session_ID_2699,0,16,9.0,0,1.0,0,2,3,0,1,1,1,0.0,0.058823529411764705
Session_ID_2700,0,24,16.0,0,1.0,1,2,4,0,0,1,0,0.3333333333333333,0.0
Session_ID_2701,1,11,0.0,4,1.0,0,1,1,1,2,0,1,0.0,0.16666666666666666
Session_ID_2702,0,3,0.0,0,2.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2703,1,3,1.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2704,0,1,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0
Session_ID_2705,0,12,7.0,0,2.0,0,0,2,0,1,1,1,0.0,0.07692307692307693
Session_ID_2706,0,13,3.0,0,0.0,0,1,3,0,3,1,1,0.0,0.21428571428571427
Session_ID_2707,0,6,1.0,0,1.0,0,1,3,0,0,0,1,0.0,0.0
Session_ID_2708,0,15,1.0,0,2.0,0,1,0,0,11,0,1,0.0,0.6875
Session_ID_2709,0,24,0.0,0,1.0,2,3,1,0,4,0,0,0.5,0.16
Session_ID_2710,1,10,1.0,1,1.0,0,0,2,0,4,0,1,0.0,0.36363636363636365
Session_ID_2711,0,46,28.0,7,3.0,0,1,2,1,3,2,1,0.0,0.06382978723404255
Session_ID_2712,1,23,7.0,0,1.0,0,0,3,0,7,1,1,0.0,0.2916666666666667
Session_ID_2713,0,10,5.0,0,1.0,0,1,1,0,2,1,1,0.0,0.18181818181818182
Session_ID_2714,1,10,2.0,2,3.0,0,0,0,0,2,2,1,0.0,0.18181818181818182
Session_ID_2715,0,31,0.0,0,0.0,0,0,2,0,2,0,1,0.0,0.0625
Session_ID_2716,1,7,4.0,0,0.0,0,0,1,0,0,1,1,0.0,0.0
Session_ID_2717,0,14,7.0,0,1.0,0,2,0,0,3,1,1,0.0,0.2
Session_ID_2718,1,12,2.0,1,1.0,0,1,1,1,1,0,1,0.0,0.07692307692307693
Session_ID_2719,1,5,1.0,1,1.0,0,0,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_2720,0,12,5.0,0,0.0,1,1,1,2,1,1,0,0.5,0.07692307692307693
Session_ID_2721,0,11,4.0,0,3.0,0,0,4,0,0,1,1,0.0,0.0
Session_ID_2722,0,31,8.0,1,1.0,0,3,3,0,6,1,1,0.0,0.1875
Session_ID_2723,0,10,2.0,0,0.0,0,1,0,1,2,0,1,0.0,0.18181818181818182
Session_ID_2724,0,15,6.0,0,2.0,0,0,1,0,3,1,1,0.0,0.1875
Session_ID_2725,0,13,6.0,0,3.0,0,0,1,0,2,1,1,0.0,0.14285714285714285
Session_ID_2726,1,6,0.0,0,0.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2727,1,3,1.0,0,0.0,0,0,0,0,1,0,1,0.0,0.25
Session_ID_2728,0,4,0.0,0,1.0,0,0,1,0,2,0,1,0.0,0.4
Session_ID_2729,1,7,3.0,0,1.0,0,0,0,0,3,1,1,0.0,0.375
Session_ID_2730,0,8,5.0,0,1.0,0,0,2,0,0,1,1,0.0,0.0
Session_ID_2731,0,8,2.0,0,1.0,0,2,2,0,1,0,1,0.0,0.1111111111111111
Session_ID_2732,1,21,10.0,7,1.0,0,0,1,0,1,2,1,0.0,0.045454545454545456
Session_ID_2733,0,5,0.0,0,0.0,0,1,3,0,1,0,1,0.0,0.16666666666666666
Session_ID_2734,0,13,1.0,0,3.0,0,2,1,1,5,0,1,0.0,0.35714285714285715
Session_ID_2735,0,32,7.0,6,3.0,0,0,1,0,5,2,1,0.0,0.15151515151515152
Session_ID_2736,1,4,1.0,0,0.0,0,0,1,0,1,0,1,0.0,0.2
Session_ID_2737,0,13,0.0,0,2.0,1,2,1,0,3,0,0,0.3333333333333333,0.21428571428571427
Session_ID_2738,0,14,4.0,0,1.0,0,0,4,0,3,1,1,0.0,0.2
Session_ID_2739,0,5,0.0,0,2.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_2740,0,6,1.0,0,2.0,0,0,3,0,0,0,1,0.0,0.0
Session_ID_2741,0,12,1.0,0,1.0,1,1,0,0,2,0,0,0.5,0.15384615384615385
Session_ID_2742,0,12,5.0,0,1.0,1,1,1,1,2,1,0,0.5,0.15384615384615385
Session_ID_2743,0,2,0.0,0,0.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_2744,0,15,6.0,0,0.0,0,1,6,0,0,1,1,0.0,0.0
Session_ID_2745,0,9,2.0,0,0.0,1,1,0,2,1,0,0,0.5,0.1
Session_ID_2746,0,6,0.0,0,3.0,0,1,1,0,1,0,1,0.0,0.14285714285714285
Session_ID_2747,0,20,1.0,0,1.0,0,0,4,0,10,0,1,0.0,0.47619047619047616
Session_ID_2748,1,7,1.0,1,1.0,0,0,0,0,1,0,1,0.0,0.125
Session_ID_2749,1,6,3.0,0,0.0,0,0,0,0,3,1,1,0.0,0.42857142857142855
Session_ID_2750,0,16,12.0,0,1.0,0,0,1,0,1,1,1,0.0,0.058823529411764705
Session_ID_2751,0,33,4.0,0,2.0,1,1,9,1,10,1,1,0.5,0.29411764705882354
Session_ID_2752,0,10,3.0,2,0.0,0,0,1,0,2,2,1,0.0,0.18181818181818182
Session_ID_2753,0,5,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_2754,1,9,1.0,0,0.0,0,1,5,0,0,0,1,0.0,0.0
Session_ID_2755,0,26,6.0,2,0.0,0,3,6,2,7,2,1,0.0,0.25925925925925924
Session_ID_2756,0,20,1.0,0,0.0,0,9,1,1,6,0,1,0.0,0.2857142857142857
Session_ID_2757,0,83,6.0,0,1.0,1,1,2,0,4,1,0,0.5,0.047619047619047616
Session_ID_2758,0,4,0.0,0,1.0,0,1,0,0,2,0,1,0.0,0.4
Session_ID_2759,0,12,2.0,0,2.0,1,3,0,2,2,0,0,0.25,0.15384615384615385
Session_ID_2760,0,8,1.0,0,2.0,1,2,1,1,0,0,0,0.3333333333333333,0.0
Session_ID_2761,0,5,0.0,0,0.0,1,2,1,0,1,0,0,0.3333333333333333,0.16666666666666666
Session_ID_2762,0,3,1.0,0,1.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2763,1,15,0.0,0,3.0,0,3,2,0,5,0,1,0.0,0.3125
Session_ID_2764,0,12,0.0,0,3.0,1,2,1,2,2,0,0,0.3333333333333333,0.15384615384615385
Session_ID_2765,0,14,9.0,0,1.0,0,0,1,0,3,1,1,0.0,0.2
Session_ID_2766,1,10,2.0,3,0.0,0,1,0,0,4,2,1,0.0,0.36363636363636365
Session_ID_2767,0,6,1.0,0,1.0,0,1,0,1,2,0,1,0.0,0.2857142857142857
Session_ID_2768,1,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_2769,0,16,0.0,0,1.0,0,1,3,0,4,0,1,0.0,0.23529411764705882
Session_ID_2770,0,6,1.0,0,1.0,0,1,0,0,3,0,1,0.0,0.42857142857142855
Session_ID_2771,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_2772,1,11,8.0,0,0.0,0,1,1,0,1,1,1,0.0,0.08333333333333333
Session_ID_2773,0,7,1.0,0,0.0,1,1,0,1,2,0,1,0.5,0.25
Session_ID_2774,0,17,4.0,0,1.0,1,1,0,1,2,1,0,0.5,0.1111111111111111
Session_ID_2775,0,3,0.0,0,1.0,0,1,0,0,1,0,1,0.0,0.25
Session_ID_2776,1,3,0.0,0,0.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2777,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_2778,0,12,2.0,1,4.0,0,0,1,0,2,0,1,0.0,0.15384615384615385
Session_ID_2779,0,7,1.0,0,1.0,0,0,4,0,0,0,1,0.0,0.0
Session_ID_2780,0,28,16.0,0,4.0,1,2,4,0,0,1,0,0.3333333333333333,0.0
Session_ID_2781,1,22,7.0,3,3.0,0,1,2,0,5,2,1,0.0,0.21739130434782608
Session_ID_2782,0,31,0.0,0,0.0,0,2,15,0,14,0,1,0.0,0.4375
Session_ID_2783,0,6,1.0,0,2.0,0,1,0,0,2,0,1,0.0,0.2857142857142857
Session_ID_2784,1,6,8.0,3,1.0,0,0,2,0,0,2,1,0.0,0.0
Session_ID_2785,0,8,3.0,0,0.0,0,2,2,0,0,1,1,0.0,0.0
Session_ID_2786,0,4,0.0,0,0.0,0,1,2,0,1,0,1,0.0,0.2
Session_ID_2787,0,23,0.0,0,0.0,0,0,5,0,4,0,1,0.0,0.16666666666666666
Session_ID_2788,0,8,1.0,0,3.0,0,0,1,0,3,0,1,0.0,0.3333333333333333
Session_ID_2789,0,5,0.0,0,4.0,0,0,0,0,1,0,1,0.0,0.16666666666666666
Session_ID_2790,1,30,9.0,1,4.0,0,1,1,0,12,1,1,0.0,0.3870967741935484
Session_ID_2791,1,6,1.0,0,0.0,0,0,2,0,1,0,1,0.0,0.14285714285714285
Session_ID_2792,0,12,5.0,0,1.0,0,1,3,0,1,1,1,0.0,0.07692307692307693
Session_ID_2793,0,7,1.0,0,2.0,0,1,0,0,3,0,1,0.0,0.375
Session_ID_2794,0,20,3.0,0,0.0,0,10,1,1,5,1,1,0.0,0.23809523809523808
Session_ID_2795,1,6,2.0,0,0.0,0,1,1,0,1,0,1,0.0,0.14285714285714285
Session_ID_2796,1,8,4.0,0,1.0,0,0,1,0,1,1,1,0.0,0.1111111111111111
Session_ID_2797,1,3,1.0,0,0.0,0,1,1,0,0,0,1,0.0,0.0
Session_ID_2798,0,38,3.0,0,3.0,0,3,2,1,6,1,1,0.0,0.15384615384615385
Session_ID_2799,1,9,7.0,0,1.0,0,0,0,0,1,1,1,0.0,0.1
Session_ID_2800,0,11,4.0,0,1.0,1,1,0,1,2,1,1,0.5,0.16666666666666666
Session_ID_2801,0,13,2.0,0,3.0,0,3,3,0,2,0,1,0.0,0.14285714285714285
Session_ID_2802,0,20,5.0,0,1.0,0,0,8,0,0,1,1,0.0,0.0
Session_ID_2803,1,7,2.0,3,0.0,0,0,1,0,1,2,1,0.0,0.125
Session_ID_2804,0,6,0.0,0,1.0,0,0,1,0,1,0,1,0.0,0.14285714285714285
Session_ID_2805,0,7,1.0,0,0.0,0,1,4,0,1,0,1,0.0,0.125
Session_ID_2806,0,9,3.0,0,0.0,1,2,3,0,0,1,0,0.3333333333333333,0.0
Session_ID_2807,0,8,3.0,0,0.0,0,1,1,0,2,1,1,0.0,0.2222222222222222
Session_ID_2808,0,10,4.0,0,1.0,1,1,1,1,1,1,1,0.5,0.09090909090909091
Session_ID_2809,0,15,8.0,2,1.0,0,1,1,0,2,2,1,0.0,0.125
Session_ID_2810,0,15,5.0,3,3.0,0,1,0,1,2,2,1,0.0,0.125
Session_ID_2811,0,7,1.0,0,1.0,0,1,1,0,3,0,1,0.0,0.375
Session_ID_2812,1,2,1.0,0,2.0,0,2,3,0,0,0,1,0.0,0.0
Session_ID_2813,0,24,4.0,0,1.0,1,4,3,1,9,1,0,0.2,0.36
Session_ID_2814,1,7,1.0,1,1.0,0,0,0,0,3,0,1,0.0,0.375
Session_ID_2815,0,6,1.0,0,4.0,0,0,1,0,0,0,1,0.0,0.0
Session_ID_2816,0,13,6.0,0,1.0,0,1,4,0,1,1,1,0.0,0.07142857142857142
Session_ID_2817,0,14,4.0,0,0.0,0,0,4,0,5,1,1,0.0,0.3333333333333333
Session_ID_2818,0,7,1.0,0,2.0,0,1,1,0,2,0,1,0.0,0.25
Session_ID_2819,0,28,14.0,0,2.0,0,2,2,0,7,1,1,0.0,0.2413793103448276
Session_ID_2820,0,42,11.0,6,3.0,0,2,6,1,7,2,1,0.0,0.16279069767441862
Session_ID_2821,0,6,1.0,0,0.0,0,0,1,0,2,0,1,0.0,0.2857142857142857
Session_ID_2822,0,5,1.0,0,1.0,0,1,0,0,2,0,1,0.0,0.3333333333333333
Session_ID_2823,0,10,3.0,0,0.0,1,1,1,1,3,1,0,0.5,0.2727272727272727
Session_ID_2824,0,20,4.0,1,5.0,1,3,3,1,0,1,0,0.25,0.0
Session_ID_2825,0,9,3.0,0,2.0,0,0,0,0,2,1,1,0.0,0.2
Session_ID_2826,0,16,9.0,0,2.0,0,2,1,1,1,1,1,0.0,0.058823529411764705
Session_ID_2827,1,8,2.0,1,0.0,0,0,3,0,1,0,1,0.0,0.1111111111111111
Session_ID_2828,0,13,5.0,0,1.0,0,0,4,0,1,1,1,0.0,0.07142857142857142
Session_ID_2829,1,7,0.0,1,3.0,0,0,0,0,3,0,1,0.0,0.375
Session_ID_2830,0,8,3.0,0,1.0,0,1,1,0,1,1,1,0.0,0.1111111111111111
Session_ID_2831,0,4,0.0,0,1.0,0,1,1,0,1,0,1,0.0,0.2
Session_ID_2832,0,8,0.0,0,1.0,1,1,1,0,1,0,0,0.5,0.1111111111111111
Session_ID_2833,0,14,3.0,4,1.0,0,1,2,1,1,2,1,0.0,0.06666666666666667
Session_ID_2834,0,71,19.0,28,17.0,0,0,1,0,5,2,1,0.0,0.06944444444444445
Session_ID_2835,0,9,2.0,0,0.0,1,1,3,0,2,0,0,0.5,0.2
Session_ID_2836,1,0,1.0,0,0.0,0,0,0,0,0,0,1,0.0,0.0
Session_ID_2837,0,5,1.0,0,0.0,0,1,2,0,1,0,1,0.0,0.16666666666666666
Session_ID_2838,0,14,2.0,0,1.0,1,2,6,0,1,0,0,0.3333333333333333,0.06666666666666667
